web_url,headline,top,common,demonym,city,month,year
https://query.nytimes.com/gst/abstract.html?res=990CE0D91231E53BBC4B51DFB1668388649EDE,SOVIET ASSAILS BID BY WEST FOR TALKS OF FOREIGN CHIEFS; Says 3-Power Plan to Discuss Germany and Austria Shows Extent of Bars to Peace PRAVDA HITS AT BID BY WEST FOR TALKS,russia,austria (austria) : germany (germany) : russia (soviet),,,07,1953
https://query.nytimes.com/gst/abstract.html?res=9B04E2D71231E53BBC4A53DFBE668388649EDE,U. S. REJECTS NOTE BY SOVIET ON PLANE; Puts Onus for Airliner Loss on Moscow for Letting It Fly Over Korea During War U. S. REJECTS NOTE BY SOVIET ON PLANE,russia,russia (soviet),,russia (moscow),08,1953
https://query.nytimes.com/gst/abstract.html?res=9400E1DB1339E23BBC4153DFBF668388649EDE,INDIA DROPS U. N. BID FOR SECURITY SEAT; RED BLOC SEEKS ONE; New Zealand May Join Council -- U. S. Backing for Turkey Faces Soviet Opposition INDIA DROPS U.N. BID FOR SECURITY SEAT,russia,india (india) : new zealand (new zealand) : russia (soviet) : turkey (turkey),,,09,1953
https://query.nytimes.com/gst/abstract.html?res=9D06E1D61039E23BBC4C52DFB6678388649EDE,DULLES TO CONSULT EDEN AND BIDAULT ON SPLIT IN POLICY; Going to London for Meeting Friday That Will Take Up Korea and Other Issues SOVIET PACT ALSO TO FORE U. S. Seems Disposed to Agree to Nonaggression Treaties if Germans Are Rearmed DULLES TO CONSULT EDEN AND BIDAULT,russia,russia (soviet),germany (german),united kingdom (london),10,1953
https://query.nytimes.com/gst/abstract.html?res=9402E1D6153EE53BBC4A53DFB7678388649EDE,Paulus Calls for Amity With Soviet; Freed German Backs Eastern Tie; GERMAN-SOVIET TIE URGED BY PAULUS,russia,russia (soviet),germany (german),,11,1953
https://query.nytimes.com/gst/abstract.html?res=9E04E4DB173CE43ABC4A53DFB4678388649EDE,DULLES FOR TALKS ON 'SOLUBLE' ISSUES; Says U. S. Will Go to Big Four Parley if Soviet Is Sincere -- Opposes Berlin as Site,russia,russia (soviet),,germany (berlin),12,1953
https://query.nytimes.com/gst/abstract.html?res=9F05E6D8143CE43ABC4052DFB766838F649EDE,SOVIET STEPS UP PURGE IN GEORGIA; First Deputy Premier Ousted -- New Chief in the Ukraine Warns on 'Nationalists',russia,georgia (georgia) : russia (soviet) : ukraine (ukraine),,,01,1954
https://query.nytimes.com/gst/abstract.html?res=9A01EFD81F39E23BBC4953DFB466838F649EDE,"RUSSIANS SEEKING TO REASSURE WEST ON PEACEFUL AIMS; Allies Told at Parley in Berlin That Moscow Wants Accord, but Skepticism Is Voiced ATOMIC ISSUE STRESSED Ban on Nuclear Arms but Not Destruction of U. S. Stocks Said to Be Goal of Soviet RUSSIANS SEEKING TO REASSURE WEST",russia,russia (soviet),russia (russian),germany (berlin) : russia (moscow),02,1954
https://query.nytimes.com/gst/abstract.html?res=9A07E4DB1738E23BBC4E51DFB566838F649EDE,GERMAN EAST ZONE GETS 'SOVEREIGNTY' BUT RUSSIANS STAY; Soviet Also Will Exercise Any Functions Specified in 4-Power Agreements,russia,russia (soviet),germany (german) : russia (russian),,03,1954
https://query.nytimes.com/gst/abstract.html?res=9402E0DE173FE23BBC4B53DFB266838F649EDE,Reds Cut Into French Lines In Heavy Dienbienphu Fight; French Attack but Suffer Casualties in Fighting at Dienbienphu Reds Cut Into the French Defenses In Heavy Fighting at Dienbienphu,france,,france (french),,04,1954
https://query.nytimes.com/gst/abstract.html?res=990CE5D6113CE43ABC4952DFB366838F649EDE,REBELS REPULSED NEAR DIENBIENPHU; Vietminh Is Set Back in Laos -- French Strafe Roads Leading to Hanoi,france,laos (laos),france (french) : laos (lao),,05,1954
https://query.nytimes.com/gst/abstract.html?res=9904E5DC1438E23BBC4152DFB066838F649EDE,BOMBINGS CHARGED; Minister Says Foreign Forces Join Exiles in the Assault GUATEMALA RISING IS BEGUN IN CITIES Leaders of Guatemala's Government,guatemala,guatemala (guatemala),,guatemala (guatemala),06,1954
https://query.nytimes.com/gst/abstract.html?res=9C02E0D81438E23BBC4B51DFB166838F649EDE,Mendes-France Says He Set Deadline to Protect Troops; Mendes-France Set His Deadline For Indochina to Protect Troops,france,france (france) : indo-china (indochina),,,07,1954
https://query.nytimes.com/gst/abstract.html?res=9C01E7D9173FE23BBC4C52DFBE66838F649EDE,Three French Ministers Quit As Others Back Army Plan; Gaullists Leave as Mendes-France Pushes Treaty Ratification in Modified Form -- Draft Changes to Go to Signatories Three French Ministers Resign As Cabinet Backs Army Proposal,france,france (france),france (french),,08,1954
https://query.nytimes.com/gst/abstract.html?res=9E03E6DF1238E23BBC4B51DFBF66838F649EDE,GRUENTHER URGES FRANCE TO LIMIT SECURITY DEMAND; Wants Complex Safeguards Avoided at London Parley to Speed Bonn Arming GRUENTHER URGES FRENCH RESTRAINT,germany,france (france),france (french),germany (bonn) : united kingdom (london),09,1954
https://query.nytimes.com/gst/abstract.html?res=9D05E6DD113FE33BBC4F51DFB667838F649EDE,CHURCHILL SPURNS 4-POWER TALK NOW; Wants Paris Accords Ratified First -- Says Soviet Knows View on Malenkov Parley CHURCHILL SPURNS 4-POWER TALK NOW,france,russia (soviet),,france (paris),10,1954
https://query.nytimes.com/gst/abstract.html?res=9806E2DE1F3EE03BBC4851DFB767838F649EDE,Onassis Accused of Defrauding His Agent on Arabian Oil Deal; Signature in Disappearing Ink Cited in Paris Lawsuit -Operator Denies Charges ONASSIS ACCUSED OF FRAUD IN SUIT,france,,,france (paris),11,1954
https://query.nytimes.com/gst/abstract.html?res=9801E7DC123DE23BBC4F53DFB467838F649EDE,PARIS ACTS TO GET VIEWS OF SOVIET ON 4-POWER TALK; Mendes-France Orders Envoy to See Molotov About Plan for Conference in May PARIS ACTS TO GET VIEWS OF SOVIET,france,france (france) : russia (soviet),,france (paris),12,1954
https://query.nytimes.com/gst/abstract.html?res=9F01E1D7123AE53BBC4951DFB766838E649EDE,PRESIDENT PLANS FORMOSA DEFENSE IF REDS ADVANCE; Would Ask Congress to Give Authority to Intervene With Military Forces EVACUATION AID INVOLVED Dulles Consults Democratic and Republican Leaders on Situation in China PRESIDENT SCANS FORMOSA DEFENSE,china,china (china),,,01,1955
https://query.nytimes.com/gst/abstract.html?res=9A00E2D81438EE3BBC4C52DFB466838E649EDE,PLAN FOR TRUCE IN FORMOSA AREA UP IN U.N. TODAY; Security Council Discussion Likely to Pivot on Tactics Used by the Soviet NO NEW WESTERN MOVE Friendship Pledge Renewed by Russia and Red China on Anniversary of Pact,russia,china (china) : russia (russia),,,02,1955
https://query.nytimes.com/gst/abstract.html?res=9901EEDE153EE53ABC4A51DFB566838E649EDE,Soviet Bloc Command Set If West Germany Is Armed; SOVIET BLOC MAPS A JOINT COMMAND,russia,germany (germany) : russia (soviet),,,03,1955
https://query.nytimes.com/gst/abstract.html?res=9505E0DE1631E53ABC4153DFB266838E649EDE,Immorality in Party Ranks Draws Fire of Soviet Press; IMMORALITY STIRS SOVIET PRESS' IRE,russia,russia (soviet),,,04,1955
https://query.nytimes.com/gst/abstract.html?res=9A0DE3DE1F3FE33BBC4A53DFB366838E649EDE,ZHUKOV STRESSES NEED FOR PARLEYS TO SETTLE DISCORD; ZHUKOV STRESSES NEED FOR PARLEYS Soviet Defense Chief Speaks at Moscow Rally -- New Cannon Believed Atomic,russia,russia (soviet),,russia (moscow),05,1955
https://query.nytimes.com/gst/abstract.html?res=9B06EFDF103AE73ABC4053DFB066838E649EDE,NEHRU IN MOSCOW; OVATION STUNNING; Warmth of People's Greeting Amazes Foreigners,russia,,,russia (moscow),06,1955
https://query.nytimes.com/gst/abstract.html?res=9400E0DE1F3AEF34BC4851DFB166838E649EDE,ADENAUER LOOKS TO NEW BIG 4 TALK; Thinks Foreign Ministers Will Meet After His Trip to Moscow -- Bonn Gloomy ADENAUER LOOKS TO NEW BIG 4 TALK,russia,,,germany (bonn) : russia (moscow),07,1955
https://query.nytimes.com/gst/abstract.html?res=9900EEDF1E31E73BBC4051DFBE66838E649EDE,"FARMING IN SOVIET IN RACE WITH TIME; Must Keep Pace With Birth Rate, Says Reporter Who Made Agricultural Tour SOVIET FARMING ENGAGED IN RACE",russia,russia (soviet),,,08,1955
https://query.nytimes.com/gst/abstract.html?res=950CE2DD113AE53BBC4D52DFBF66838E649EDE,SOVIET ANNOUNCES VISIT TOMORROW BY EAST GERMANS; Talks With Grotewohl Group to Follow Closely on Heels of Adenauer Conference CAPTIVES LIKELY TOPIC Russian Leaders Expected to Give Satellite Mission Data on Bonn Accord SOVIET VISIT SET BY EAST GERMANS,russia,russia (soviet),germany (german) : russia (russian),germany (bonn),09,1955
https://query.nytimes.com/gst/abstract.html?res=9805E0DC163BE43BBC4951DFB667838E649EDE,Russians at City Hall See a 'Melting Pot'; RED WRITERS GET MAYOR'S MESSAGE,russia,,russia (russian),,10,1955
https://query.nytimes.com/gst/abstract.html?res=9D05EEDA1730E73BBC4951DFB767838E649EDE,Talks Open Today on Nile Dam; Financing Up to U. S. or Soviet; TALKS OPEN TODAY ON NILE DAM FUND,russia,russia (soviet),,,11,1955
https://query.nytimes.com/gst/abstract.html?res=990DEFD91E30E73BBC4D51DFB467838E649EDE,Flexible U.S. Aid Planned To Counter Soviet in East; FLEXIBILITY IS KEY TO U. S. AID PLANS,russia,russia (soviet),,,12,1955
https://query.nytimes.com/gst/abstract.html?res=980DE3DC1131E23BBC4F51DFB766838D649EDE,SOVIET SAID TO ASK U.S. TO STUDY PACT OF NONAGGRESSION; Bulganin's Letter Reported to Suggest the Negotiation of a Bilateral Accord OTHER NOTES REVEALED President Exchanged Several Messages With Premier Before Eisenhower Illness Diplomats Get Some Details SOVIET SAID TO BID U.S. WEIGH TREATY Only U.S. and Soviet Involved,russia,russia (soviet),,,01,1956
https://query.nytimes.com/gst/abstract.html?res=9E0CE6DB1F3EE532A05751C2A9649C946792D6CF,DULLES WILL FACE SWEEPING REVIEW OF FOREIGN POLICY; Furor on Arms for Mideast Spurs Demand in Congress for Full-Scale Inquiry CHANGING STAND SCORED Lack of Strategy to Meet Soviet Bid for Alliances Charged by Critics Third Controversy of Kind DULLES WILL FACE INQUIRY ON POLICY Factors in Critical Mood Loss of Initiative Seen Earlier Difficulties Recalled No Agreement on Program A New Set of Conditions,russia,russia (soviet),,,02,1956
https://query.nytimes.com/gst/abstract.html?res=9B05E1DF133CE03BBC4D51DFB566838D649EDE,Soviet to Bid for Airline Traffic; Jet Flown to London One of Many; SOVIET MAKES BID FOR JET AIR TRADE Air Link to West in View British Enthusiasm Decried Plans No Surprise in U.S.,united kingdom,russia (soviet),united kingdom (british),united kingdom (london),03,1956
https://query.nytimes.com/gst/abstract.html?res=9A01EEDE1F3BE23ABC4051DFB266838D649EDE,CAPITAL IS WARY OF SOVIET'S OFFER; Mideast Arms Ban Idea Held Aimed at Baghdad Pact CAPITAL IS WARY OF SOVIET'S OFFER The Position of Iran,russia,russia (soviet),,iraq (baghdad),04,1956
https://query.nytimes.com/gst/abstract.html?res=9F05EFDA1E3CE03BBC4F52DFB366838D649EDE,U.S. BLOCKS TRADE OF OIL DRILL DATA; Weeks Cites Security in Ban on Deal With Soviet U.S. BLOCKS TRADE OF OIL DRILL DATA Weeks Explains Action Company to Cooperate,russia,russia (soviet),,,05,1956
https://query.nytimes.com/gst/abstract.html?res=940CE3DC163EE23BBC4051DFB066838D649EDE,DULLES DECLARES ATTACK ON STALIN HAS SHAKEN REDS; Says Moscow Control Over Foreign Communists Also Has Been 'Loosened' SEES VICTORY FOR WEST Secretary Asserts Soviet Has Won No Triumph Since '50 --Warns on Cut in Tito Aid Dissatisfaction Called High Dulles Asserts Attack on Stalin Has 'Shaken and Loosened' Reds,russia,russia (soviet),,russia (moscow),06,1956
https://query.nytimes.com/gst/abstract.html?res=9401EFDC123FE03BBC4952DFB166838D649EDE,Soviet Frees Leading Scientist From Stalin-Era Confinement; SCIENTIST CURBED BY STALIN IS FREE,russia,russia (soviet),,,07,1956
https://query.nytimes.com/gst/abstract.html?res=9E0DE2D61531E333A05752C0A96E9C946792D6CF,Khrushchev Appeals For Calm Over Suez; KHRUSHCHEV ASKS CALM OVER SUEZ,egypt,,,egypt (suez),08,1956
https://query.nytimes.com/gst/abstract.html?res=9B03E4D71F31E23BBC4851DFBF66838D649EDE,BULGANIN FAVORS SUEZ SESSION OF 6; Endorses Idea of Meeting of Heads of the Big Four With India and Egypt Replies to Questions BULGANIN FAVORS SUEZ TALKS OF SIX,egypt,egypt (egypt) : india (india),,egypt (suez),09,1956
https://query.nytimes.com/gst/abstract.html?res=9D04EEDE1F31E23BBC4B52DFB667838D649EDE,Russian Discus Star Convicted in London; Soviet Discus Star Is Convicted On London Shoplifting Charge,russia,russia (soviet),russia (russian),united kingdom (london),10,1956
https://query.nytimes.com/gst/abstract.html?res=9F03E5DD1E3DEE3BBC4A52DFB767838D649EDE,U.N. ASKS MOSCOW TO BID BUDAPEST ADMIT U.N. AIDES; Hammarskjold Urges Soviet to Support His Demand on Hungarian Regime Urgency is Emphasized Copies Sent to Regimes Hammarskjold Bids Soviet Ask Hungary Admit U.N. Observers,russia,hungary (hungary) : russia (soviet),hungary (hungarian),hungary (budapest) : russia (moscow),11,1956
https://query.nytimes.com/gst/abstract.html?res=990CE1DF163AE23ABC4B53DFB467838D649EDE,"PRESIDENT, DULLES EXPRESS OPTIMISM ON MIDEAST PEACE; Secretary Talks at Augusta With Eisenhower After Flight From Key West OUTLOOK HELD BETTER Liberation Policy Backed, but Responsibility in Budapest Uprising Is Disclaimed",hungary,,,hungary (budapest),12,1956
https://query.nytimes.com/gst/abstract.html?res=9406EFD9103AEE3ABC4C51DFB766838C649EDE,Soviet Warns Allies of U.S. Not to Allow Atomic Bases; Soviet Union Warns U.S. Allies Not to Admit Any Atomic Bases Suez Letters Recalled,russia,russia (soviet),,egypt (suez),01,1957
https://query.nytimes.com/gst/abstract.html?res=9D02E5DC133FE73ABC4F52DFB466838C649EDE,NASSER MAY USE SUEZ TO BARGAIN; Egypt Is Said to Feel Delay in Reopening Might Hasten an Israeli Withdrawal,israel,egypt (egypt),israel (israeli),egypt (suez),02,1957
https://query.nytimes.com/gst/abstract.html?res=9D00E6D61639E33BBC4A51DFB566838C649EDE,U.N.VIEW ON GAZA SUPPORTS ISRAEL; Hammarskjold Said to Bar Return Now of Cairo Troops --French War Aid Hinted No Assurance on Suez U.N.VIEW ON GAZA SUPPORTS ISRAEL Paris War Aid Seen Mrs. Meir Leaves for Home Clash Laid to Syrians,egypt,israel (israel) : palestine (gaza),france (french) : syria (syrian),egypt (suez) : france (paris),03,1957
https://query.nytimes.com/gst/abstract.html?res=9803EED91330E23BBC4952DFB266838C649EDE,Suez Canal Is Declared Open to Vessels of Near-Maximum Draft,egypt,,,egypt (suez),04,1957
https://query.nytimes.com/gst/abstract.html?res=9901E0DA143EE23BBC4F53DFB366838C649EDE,"BRITAIN PROPOSES THREE-STEP PLAN TO END ATOM TESTS; Asks Advance Registration, Limitation and Finally Ban Under Arms Cuts REPLY TO SOVIET IS SEEN Delegates to U.N. Parley in London Call Moscow Program Negotiable Soviet Proposals Recalled Opposing Forces Noted BRITAIN PROPOSES ATOMIC TEST PLAN Cooperation With U.S. Asked",russia,united kingdom (britain) : russia (soviet),,united kingdom (london) : russia (moscow),05,1957
https://query.nytimes.com/gst/abstract.html?res=9407E4DA1439E03ABC4852DFB066838C649EDE,"PEIPING SEEKING TO BUILD UP TIES WITH EUROPEANS; Chinese Envoys Stress Wish for More Direct Relations, Diplomatic Aides Report SEED OF CONFLICT SEEN Soviet Leaders' Finnish Visit Is Compared to Expected Trip by Mao to Poland",russia,russia (soviet),china (chinese) : finland (finnish),,06,1957
https://query.nytimes.com/gst/abstract.html?res=9E0CE4DF123EE23BBC4E53DFB166838C649EDE,STASSEN SEEKING BOMB CONVERSION TO INDUSTRY USE; Says U.S. Would Allot 53% of Any Energy Total Fixed Against Soviet's 47% Qualifications Listed Leeway for Experiments Stassen Urges Bomb Conversion For Industry in London Parley Soviet Offer Recalled Soviet Decision Awaited,russia,russia (soviet),,united kingdom (london),07,1957
https://query.nytimes.com/gst/abstract.html?res=9E04E5DB1731E33ABC4D51DFBE66838C649EDE,"HENDERSON OPENS MIDEAST PARLEYS ON SYRIAN CRISIS; U.S. Expert Confers With Turkish Premier, Who Sees Iraq and Jordan Kings RELAY OF IDEAS LIKELY Soviet Press Charges Move by Washington to Interfere in Affairs of Damascus",russia,iraq (iraq) : jordan (jordan) : russia (soviet),syria (syrian) : turkey (turkish),,08,1957
https://query.nytimes.com/gst/abstract.html?res=9903E4DC1038E73ABC4B53DFBF66838C649EDE,MACMILLAN URGES BULGANIN ACCEPT WEST'S ARMS PLAN; Says Soviet Premier Has 'but to Say the Word and Real Progress Is Assured' ZORIN STAND CRITICIZED British Prime Minister Also Chides Moscow on Moves in the Middle East,russia,russia (soviet),united kingdom (british),russia (moscow),09,1957
https://query.nytimes.com/gst/abstract.html?res=9F01E3D71330E03ABC4153DFB667838C649EDE,EISENHOWER GETS MISSILE BRIEFING; Wilson Says No Speed-Up Is Ordered--Doubts Soviet Has Operational Weapon,russia,russia (soviet),,,10,1957
https://query.nytimes.com/gst/abstract.html?res=9A0DE7D71231E63ABC4C53DFB767838C649EDE,"1,056 MILES HIGH; Russia Reports New Satellite Is Final Stage of Rocket",russia,russia (russia),,,11,1957
https://query.nytimes.com/gst/abstract.html?res=9403E2DE1131E63ABC4951DFB467838C649EDE,Soviet Science Aide Says Country Still Does Not Lead U.S.; SOVIET CAUTIONED ON SCIENCE GAINS,russia,russia (soviet),,,12,1957
https://query.nytimes.com/gst/abstract.html?res=9904E4DD1E3AE73ABC4A51DFB7668383649EDE,SENATORS FAVOR CUT IN AID RATES; Call Lower Interest a Way to Combat Soviet Drive,russia,russia (soviet),,,01,1958
https://query.nytimes.com/gst/abstract.html?res=9B02EEDB1E3AE73ABC4153DFB4668383649EDE,U. S. Rights Granted For Soviet Journals; JOURNAL RIGHTS GIVEN BY SOVIET,russia,russia (soviet),,,02,1958
https://query.nytimes.com/gst/abstract.html?res=9505E1DA163DE53BBC4950DFB5668383649EDE,U. S. Anxiety on Indonesia Rises as Soviet Aid Grows; Reports of Heavy Fighting and Mounting Russian Help to Sukarno Stir Concern -- Asian Move for Truce Proposed U. S. ANXIETY RISES ON INDONESIA WAR,russia,indonesia (indonesia) : russia (soviet),russia (russian),,03,1958
https://query.nytimes.com/gst/abstract.html?res=9405EFDA1E3FE43BBC4051DFB2668383649EDE,POLES BUTTRESS TIES WITH SOVIET; Gomulka Says Armed West Germany Is Key Issue POLES BUTTRESS TIES WITH SOVIET,russia,germany (germany) : russia (soviet),,,04,1958
https://query.nytimes.com/gst/abstract.html?res=9D05E7DF1F3AE73ABC4F51DFB3668383649EDE,Soviet Army Plans to Quit Rumania 'in Near Future'; Moscow to Withdraw One More Division From Hungary -- Warsaw Pact Nations Set Further Troop Reductions,russia,hungary (hungary) : romania (rumania) : russia (soviet),,poland (warsaw) : russia (moscow),05,1958
https://query.nytimes.com/gst/abstract.html?res=9C01E0DA173DE53BBC4D51DFB0668383649EDE,Tass Says U.S. and Police Abetted Nagy Riot Here; Statement on 'Rowdyism' Follows Style of Those Preceding Attacks on Danish and German Buildings in Moscow SOVIET ASSAILS U.S. IN NAGY RIOT HERE,russia,russia (soviet),germany (german) : denmark (danish),russia (moscow),06,1958
https://query.nytimes.com/gst/abstract.html?res=9502EED9133DEF34BC4951DFB1668383649EDE,U. S. AND BRITAIN WEIGH PARLEY AT SUMMIT AFTER U.N.'S DEBATE;; SOVIET'S U. N. PLAN It Will Seek Assembly Meeting if the West Shuns Summit Soviet Union Seeks Special U. N. Assembly Session if West Shuns Summit MOSCOW PRESSES FOR ALTERNATIVE Would Have Heads of State Give U. N. a Proposal on Mideast Situation,russia,united kingdom (britain) : russia (soviet),,russia (moscow),07,1958
